problem,age,gender,location,time,pain,vomit,diahrrea,fever,risks,dissy,er,urgent,primary,nothing,recommendation
head,46-64,male,rear,3-6,week,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,3-6,week,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,3-6,week,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,3-6,week,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,3-6,week,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,3-6,week,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,3-6,week,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,3-6,week,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,3-6,week,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,3-6,week,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,3-6,week,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,3-6,week,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,3-6,week,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,3-6,week,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,3-6,week,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,3-6,week,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,1_3,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,4_7,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,week,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,week,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,week,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,week,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,week,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,week,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,week,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,week,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,week,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,week,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,week,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,week,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,6-8,week,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,week,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,6-8,week,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,6-8,week,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,6-8,week,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,1_3,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,4_7,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,week,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,week,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,week,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,week,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,week,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,week,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,week,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,week,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,week,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,week,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,week,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,week,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,male,rear,9-10,week,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,week,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,male,rear,9-10,week,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,male,rear,9-10,week,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,male,rear,9-10,week,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,1_3,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,Nodiar,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,4_7,Novom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,vom,diarrhea,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,week,vom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,vom,diarrhea,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,week,vom,diarrhea,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,vom,diarrhea,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,week,vom,diarrhea,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,vom,diarrhea,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,week,vom,diarrhea,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,vom,Nodiar,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,week,vom,Nodiar,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,vom,Nodiar,fever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,week,vom,Nodiar,fever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,vom,Nodiar,Nofever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,week,vom,Nodiar,Nofever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,vom,Nodiar,Nofever,Norisks,dissy,,,,,
head,46-64,female,frontal,1-3,week,vom,Nodiar,Nofever,Norisks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,Novom,diarrhea,fever,risks,dissy,,,,,
head,46-64,female,frontal,1-3,week,Novom,diarrhea,fever,risks,NoDissy,,,,,
head,46-64,female,frontal,1-3,week,Novom,diarrhea,fever,Norisks,dissy,,,,,
